DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Estonia,2017,4.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Estonia,2018,5.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Estonia,2019,4.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Estonia,2020,2.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Estonia,2021,5.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Estonia,2022,29.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Estonia,2023,10.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Estonia,2024,1.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,2.2,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,2.5,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,3.1,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,3.2,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2016,7.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2017,5.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2018,4.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2019,5.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2020,4.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2021,5.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2022,9.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2023,12.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Free Trade Association,2024,8.0,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2016,1.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2017,0.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2018,1.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2019,3.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2020,0.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2021,-15.0,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2022,1.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2023,4.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Greece,2024,6.4,ep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2016,1.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2017,3.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2018,7.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2019,9.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2020,5.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2021,4.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2022,15.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2023,13.4,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Spain,2024,11.8,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (2007-2013),2016,2.3,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (2007-2013),2017,2.5,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (2007-2013),2018,3.1,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (2007-2013),2019,3.3,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2016,1.8,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2017,2.2,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2018,2.9,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2019,3.1,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2020,0.4,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2021,3.0,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2022,6.7,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2023,6.2,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 27 countries (from 2020),2024,5.2,ep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 28 countries (2013-2020),2016,2.2,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 28 countries (2013-2020),2017,2.4,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 28 countries (2013-2020),2018,3.0,be,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,European Union - 28 countries (2013-2020),2019,3.2,bep,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2016,3.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2017,2.4,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2018,2.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2019,2.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2020,3.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2021,4.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2022,6.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2023,10.4,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Finland,2024,8.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2016,-0.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2017,0.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2018,1.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2019,0.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2020,2.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2021,2.2,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2022,2.0,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2023,2.2,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,France,2024,2.2,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2016,-2.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2017,1.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2018,-2.9,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2019,-2.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2020,4.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2021,-7.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2022,14.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2023,-10.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Georgia,2024,3.9,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2016,-9.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2017,-11.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2018,-7.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2019,-4.9,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2020,-4.9,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2021,-1.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2022,3.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2023,7.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Croatia,2024,8.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2016,-0.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2017,1.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2018,2.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2019,2.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2020,1.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2021,2.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2022,3.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2023,2.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Hungary,2024,0.4,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2016,8.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2017,5.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2018,11.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2019,8.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2020,6.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2021,12.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2022,18.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2023,11.4,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Ireland,2024,12.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2016,12.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2017,24.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2018,18.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2019,13.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2020,6.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2021,13.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2022,25.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2023,-15.4,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2024,10.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2016,0.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2017,1.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2018,1.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2019,0.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2020,-1.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2021,1.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2022,4.9,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2023,4.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2024,4.1,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2016,2.1,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2017,5.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2018,4.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2019,7.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2020,7.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2021,3.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2022,7.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2023,6.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,2024,20.6,p,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2016,-8.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2017,-7.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2018,-0.4,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2019,3.9,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2020,7.4,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2021,7.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2022,25.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2023,15.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Lithuania,2024,8.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2016,16.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2017,15.8,b,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2018,16.3,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2019,16.6,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2020,10.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2021,13.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2022,20.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2023,14.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Luxembourg,2024,11.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2016,-6.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2017,-4.0,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2018,-2.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2019,-1.8,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2020,-1.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2021,-0.2,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2022,11.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2023,-1.7,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Latvia,2024,-2.5,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Monaco,2016,-17.1,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Monaco,2018,0.7,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Monaco,2024,2.9,,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Moldova,2016,-6.9,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Moldova,2017,-15.9,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Moldova,2018,-17.6,e,
ESTAT:DEMO_GIND$DEFAULTVIEW(1.0),14/10/25 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Moldova,2019,-15.1,e,
